latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-1.4941,102.1115,310.5,1.6,1.2,2021-02-17,"630",Aqua,MODIS,"17",6.03,290.6,8.2,D,"2"
2.9409,97.4722,314.1,3,1.7,2021-02-17,"631",Aqua,MODIS,"45",6.03,298.9,31.4,D,"0"
2.8181,97.6647,314.5,2.9,1.6,2021-02-17,"631",Aqua,MODIS,"50",6.03,301,27,D,"0"
2.2278,98.1114,313,2.8,1.6,2021-02-17,"631",Aqua,MODIS,"61",6.03,296.6,23.8,D,"0"
1.7948,101.66,349.3,1.5,1.2,2021-02-17,"631",Aqua,MODIS,"95",6.03,301.6,95.2,D,"0"
1.7967,101.6732,353,1.5,1.2,2021-02-17,"631",Aqua,MODIS,"97",6.03,302.4,107.9,D,"0"
1.4737,100.1045,313.3,2,1.4,2021-02-17,"631",Aqua,MODIS,"61",6.03,297.5,16.7,D,"0"
1.4762,100.1219,310.6,2,1.4,2021-02-17,"631",Aqua,MODIS,"50",6.03,295.6,11.2,D,"0"
1.2918,101.917,313.5,1.5,1.2,2021-02-17,"631",Aqua,MODIS,"22",6.03,294.9,12.9,D,"0"
0.6587,100.1705,311.2,2,1.4,2021-02-17,"631",Aqua,MODIS,"59",6.03,294.5,16.8,D,"0"
0.8655,101.8157,313.1,1.5,1.2,2021-02-17,"631",Aqua,MODIS,"40",6.03,296,12.5,D,"0"
0.5062,102.2812,313.4,1.4,1.2,2021-02-17,"631",Aqua,MODIS,"32",6.03,295.4,13.1,D,"0"
0.5041,103.3333,336.7,1.2,1.1,2021-02-17,"631",Aqua,MODIS,"88",6.03,297.7,41.5,D,"0"
0.2585,102.3981,319.3,1.4,1.2,2021-02-17,"631",Aqua,MODIS,"48",6.03,301,18.9,D,"0"
2.95,97.4725,311.3,1,1,2021-02-17,"1556",Terra,MODIS,"82",6.03,294.2,8.9,N,"0"
2.3973,97.7731,304.2,1.5,1.2,2021-02-18,"415",Terra,MODIS,"46",6.03,286.6,4.3,D,"0"
2.6114,99.9196,319.1,1.8,1.3,2021-02-18,"714",Aqua,MODIS,"72",6.03,292.6,22.6,D,"0"
3.0984,98.1319,358.7,1.3,1.1,2021-02-18,"714",Aqua,MODIS,"99",6.03,297.3,117.8,D,"0"
0.3042,102.9945,317.2,1.1,1,2021-02-19,"1542",Terra,MODIS,"95",6.03,292.4,15.4,N,"0"
0.3015,102.9758,325.8,1.1,1,2021-02-19,"1542",Terra,MODIS,"100",6.03,291.8,23,N,"0"
0.3028,102.9851,348.9,1.1,1,2021-02-19,"1542",Terra,MODIS,"100",6.03,295.1,62.5,N,"0"
0.2923,102.9771,363.7,1.1,1,2021-02-19,"1542",Terra,MODIS,"100",6.03,299.3,102.9,N,"0"
0.2936,102.9864,359.2,1.1,1,2021-02-19,"1542",Terra,MODIS,"100",6.03,298.9,89.2,N,"0"
0.295,102.9958,312.3,1.1,1,2021-02-19,"1542",Terra,MODIS,"85",6.03,292.5,11.1,N,"0"
0.2818,102.969,306.1,1.1,1,2021-02-19,"1542",Terra,MODIS,"67",6.03,291.6,6.4,N,"0"
0.2831,102.9784,346.7,1.1,1,2021-02-19,"1542",Terra,MODIS,"100",6.03,295,58.9,N,"0"
0.2845,102.9878,326.3,1.1,1,2021-02-19,"1542",Terra,MODIS,"100",6.03,292.9,25,N,"0"
0.1006,103.4556,310.1,1.1,1,2021-02-19,"1542",Terra,MODIS,"71",6.03,290.2,11,N,"0"
-0.4603,103.0578,303.4,1,1,2021-02-19,"1542",Terra,MODIS,"55",6.03,289.6,5.3,N,"0"
-0.4694,103.0592,316.2,1,1,2021-02-19,"1542",Terra,MODIS,"93",6.03,291.8,14.8,N,"0"
1.0812,98.9526,308.6,1.2,1.1,2021-02-19,"1543",Terra,MODIS,"75",6.03,292.8,8.8,N,"0"
1.0259,103.0256,301.2,1.1,1,2021-02-19,"1543",Terra,MODIS,"38",6.03,277.3,5.6,N,"0"
1.0272,103.0352,312,1.1,1,2021-02-19,"1543",Terra,MODIS,"84",6.03,278.8,13.1,N,"0"
1.0797,98.9421,314.4,1.2,1.1,2021-02-19,"1543",Terra,MODIS,"89",6.03,293.2,14.2,N,"0"
1.0773,98.9491,307.4,1.8,1.3,2021-02-19,"1839",Aqua,MODIS,"71",6.03,290.5,17.3,N,"0"
0.969,104.4279,307.1,1,1,2021-02-19,"1839",Aqua,MODIS,"51",6.03,293.3,5.9,N,"0"
0.9677,104.4368,316.6,1,1,2021-02-19,"1839",Aqua,MODIS,"91",6.03,293.4,13,N,"0"
1.0272,103.0321,304.6,1,1,2021-02-19,"1839",Aqua,MODIS,"61",6.03,290.5,5.1,N,"0"
0.2876,102.9888,338.9,1,1,2021-02-19,"1840",Aqua,MODIS,"100",6.03,296.4,41.4,N,"0"
0.2785,102.9874,304.4,1,1,2021-02-19,"1840",Aqua,MODIS,"44",6.03,291,5.3,N,"0"
0.1078,103.4546,303.4,1,1,2021-02-19,"1840",Aqua,MODIS,"55",6.03,283.7,6.5,N,"0"
-0.4691,103.0622,305.3,1,1,2021-02-19,"1840",Aqua,MODIS,"64",6.03,290.6,6.4,N,"0"
-0.4601,103.0635,310.2,1,1,2021-02-19,"1840",Aqua,MODIS,"79",6.03,290.4,9.5,N,"0"
0.2889,102.9796,342.2,1,1,2021-02-19,"1840",Aqua,MODIS,"100",6.03,296.4,47.1,N,"0"
0.2799,102.9783,323.7,1,1,2021-02-19,"1840",Aqua,MODIS,"100",6.03,292.7,21.6,N,"0"
0.3071,102.9822,319.7,1,1,2021-02-19,"1840",Aqua,MODIS,"58",6.03,293,14.8,N,"0"
0.3057,102.9913,328.6,1,1,2021-02-19,"1840",Aqua,MODIS,"100",6.03,295.3,25.9,N,"0"
0.3044,103.0004,309.7,1,1,2021-02-19,"1840",Aqua,MODIS,"33",6.03,293.1,7.9,N,"0"
0.298,102.9809,345.7,1,1,2021-02-19,"1840",Aqua,MODIS,"100",6.03,297.1,52.5,N,"0"
0.2966,102.9901,340.7,1,1,2021-02-19,"1840",Aqua,MODIS,"100",6.03,298.7,43.8,N,"0"
4.2021,96.2122,315.2,1,1,2021-02-20,"403",Terra,MODIS,"68",6.03,297.2,6.7,D,"0"
1.0848,103.3308,313.3,2.4,1.5,2021-02-20,"403",Terra,MODIS,"0",6.03,290.5,25,D,"0"
2.9479,97.4738,321.7,1,1,2021-02-20,"403",Terra,MODIS,"77",6.03,289.9,15.7,D,"0"
2.9771,98.2093,315.6,1,1,2021-02-20,"403",Terra,MODIS,"67",6.03,295.4,9.9,D,"0"
3.1875,97.9702,316.7,1,1,2021-02-20,"403",Terra,MODIS,"53",6.03,299.9,6.3,D,"0"
4.0195,96.6414,311.1,1,1,2021-02-20,"403",Terra,MODIS,"54",6.03,296.9,4,D,"0"
0.285,102.9888,336.3,2.3,1.5,2021-02-20,"404",Terra,MODIS,"90",6.03,286.5,113.2,D,"0"
0.2982,102.9906,330.6,2.3,1.5,2021-02-20,"404",Terra,MODIS,"77",6.03,285.2,87.9,D,"0"
0.302,102.9845,325.6,2.3,1.5,2021-02-20,"404",Terra,MODIS,"47",6.03,281.7,62,D,"0"
0.2888,102.9825,339.7,2.3,1.5,2021-02-20,"404",Terra,MODIS,"85",6.03,286.1,130.5,D,"0"
-0.1461,99.7718,310.4,1,1,2021-02-20,"701",Aqua,MODIS,"29",6.03,282.9,6.3,D,"0"
1.3933,101.6376,347.8,1.3,1.2,2021-02-20,"702",Aqua,MODIS,"94",6.03,301,69.7,D,"0"
1.3949,101.6496,385.9,1.4,1.2,2021-02-20,"702",Aqua,MODIS,"100",6.03,303.9,260.2,D,"0"
1.3974,101.6425,328.3,1.3,1.2,2021-02-20,"702",Aqua,MODIS,"35",6.03,297.9,22.4,D,"0"
1.3871,101.644,415.2,1.3,1.2,2021-02-20,"702",Aqua,MODIS,"87",6.03,304.1,537.1,D,"0"
1.3889,101.656,384.3,1.4,1.2,2021-02-20,"702",Aqua,MODIS,"94",6.03,300.4,251.9,D,"0"
3.1962,98.1672,316.4,1,1,2021-02-20,"702",Aqua,MODIS,"63",6.03,297.2,10.4,D,"0"
2.9492,97.4634,326.8,1,1,2021-02-20,"702",Aqua,MODIS,"78",6.03,299.3,17.5,D,"0"
2.9415,97.4736,342,1,1,2021-02-20,"702",Aqua,MODIS,"85",6.03,302.3,38.5,D,"0"
2.8828,97.9668,321.6,1,1,2021-02-20,"702",Aqua,MODIS,"72",6.03,297.6,11.8,D,"0"
2.8841,97.9757,315,1,1,2021-02-20,"702",Aqua,MODIS,"52",6.03,298.2,5.5,D,"0"
2.6896,97.7743,323.7,1,1,2021-02-20,"702",Aqua,MODIS,"76",6.03,302.8,13.2,D,"0"
2.6921,97.7921,318.2,1,1,2021-02-20,"702",Aqua,MODIS,"43",6.03,301.7,6.5,D,"0"
2.68,97.7723,328.2,1,1,2021-02-20,"702",Aqua,MODIS,"81",6.03,302.5,18.1,D,"0"
2.6812,97.7812,319.9,1,1,2021-02-20,"702",Aqua,MODIS,"21",6.03,302.9,8.5,D,"0"
2.5524,98.8781,309.7,1,1,2021-02-20,"702",Aqua,MODIS,"29",6.03,292.3,5.6,D,"0"
2.2862,98.9436,321.2,1,1,2021-02-20,"702",Aqua,MODIS,"56",6.03,297.3,12.1,D,"0"
1.8363,98.6286,323.8,1,1,2021-02-20,"702",Aqua,MODIS,"64",6.03,300.9,12.9,D,"0"
1.2463,99.079,315.4,1,1,2021-02-20,"702",Aqua,MODIS,"64",6.03,297.2,6.7,D,"0"
1.1948,98.911,339.7,1,1,2021-02-20,"702",Aqua,MODIS,"85",6.03,297.2,36.2,D,"0"
3.1949,98.1582,312.1,1,1,2021-02-20,"702",Aqua,MODIS,"32",6.03,295.1,6.4,D,"0"
4.6963,96.4897,319.5,1,1,2021-02-20,"703",Aqua,MODIS,"74",6.03,297.1,13.1,D,"0"
4.6976,96.4988,317.9,1,1,2021-02-20,"703",Aqua,MODIS,"72",6.03,297,11.7,D,"0"
4.4369,96.5464,317.2,1,1,2021-02-20,"703",Aqua,MODIS,"69",6.03,297.9,10.1,D,"0"
1.3987,101.6434,314.6,3.1,1.7,2021-02-20,"1922",Aqua,MODIS,"90",6.03,289.8,68.9,N,"0"
1.2526,101.502,300.5,3.1,1.7,2021-02-20,"1922",Aqua,MODIS,"29",6.03,288.6,20.8,N,"0"
1.2485,101.5293,307.9,3.1,1.7,2021-02-20,"1922",Aqua,MODIS,"73",6.03,289.6,42.9,N,"0"
1.3976,101.6482,319.4,3.1,1.7,2021-02-20,"1922",Aqua,MODIS,"98",6.03,290,91.1,N,"0"
1.3946,101.6713,304.2,3.2,1.7,2021-02-20,"1922",Aqua,MODIS,"59",6.03,289.6,30.1,N,"0"
1.2489,101.5246,310.3,3.1,1.7,2021-02-20,"1922",Aqua,MODIS,"80",6.03,289.5,47.8,N,"0"
1.3875,101.6579,318,4.6,2,2021-02-21,"606",Aqua,MODIS,"69",6.03,283.9,113.3,D,"0"
1.381,101.6247,328.9,4.6,2,2021-02-21,"606",Aqua,MODIS,"82",6.03,287.1,221.4,D,"0"
1.387,101.6656,310.3,4.6,2,2021-02-21,"606",Aqua,MODIS,"28",6.03,284.4,54.6,D,"0"
-0.1313,102.8099,311.8,4,1.9,2021-02-21,"606",Aqua,MODIS,"51",6.03,293,51.1,D,"0"
0.3544,103.0925,315.6,1.1,1,2021-02-21,"1530",Terra,MODIS,"92",6.03,293.9,13.7,N,"0"
1.2501,101.5159,309.8,1.2,1.1,2021-02-21,"1530",Terra,MODIS,"78",6.03,293.3,11.7,N,"0"
1.2402,101.5174,315,1.2,1.1,2021-02-21,"1530",Terra,MODIS,"90",6.03,293.9,16.7,N,"0"
1.0082,102.1846,308.6,1.2,1.1,2021-02-21,"1530",Terra,MODIS,"75",6.03,294.3,8.4,N,"0"
1.0097,102.1949,349.9,1.2,1.1,2021-02-21,"1530",Terra,MODIS,"100",6.03,297,74.8,N,"0"
1.0111,102.2052,307.8,1.2,1.1,2021-02-21,"1530",Terra,MODIS,"73",6.03,294.3,7.1,N,"0"
1.0272,103.0307,306,1.1,1,2021-02-21,"1530",Terra,MODIS,"66",6.03,295,5.1,N,"0"
0.8669,103.7782,321,1,1,2021-02-21,"1530",Terra,MODIS,"100",6.03,295.2,17.3,N,"0"
0.3451,103.0938,328.8,1.1,1,2021-02-21,"1530",Terra,MODIS,"100",6.03,295.8,28.9,N,"0"
0.3149,102.9972,314.1,1.1,1,2021-02-21,"1530",Terra,MODIS,"54",6.03,294.5,11.2,N,"0"
0.3042,102.9889,316.4,1.1,1,2021-02-21,"1530",Terra,MODIS,"88",6.03,294.8,12.9,N,"0"
0.3056,102.9985,310.9,1.1,1,2021-02-21,"1530",Terra,MODIS,"19",6.03,294.5,8.4,N,"0"
-0.1395,103.1025,307.7,1.1,1,2021-02-21,"1530",Terra,MODIS,"72",6.03,293.4,7.3,N,"0"
-0.1487,103.1039,324.5,1.1,1,2021-02-21,"1530",Terra,MODIS,"100",6.03,295.1,23.3,N,"0"
1.7086,101.2241,320,1.3,1.1,2021-02-21,"1531",Terra,MODIS,"100",6.03,294.3,24.1,N,"0"
1.7102,101.2355,337.4,1.3,1.1,2021-02-21,"1531",Terra,MODIS,"100",6.03,297.9,55.1,N,"0"
1.7118,101.2469,320.9,1.3,1.1,2021-02-21,"1531",Terra,MODIS,"100",6.03,295.1,25.5,N,"0"
1.68,101.2399,303.8,1.3,1.1,2021-02-21,"1531",Terra,MODIS,"57",6.03,292.7,7.2,N,"0"
1.6431,101.4799,315.6,1.2,1.1,2021-02-21,"1531",Terra,MODIS,"91",6.03,293.8,17.3,N,"0"
1.3896,101.6359,324.8,1.2,1.1,2021-02-21,"1531",Terra,MODIS,"100",6.03,294.7,29.6,N,"0"
1.3911,101.6468,327,1.2,1.1,2021-02-21,"1531",Terra,MODIS,"100",6.03,295.6,32.8,N,"0"
1.7219,101.2454,303.8,1.3,1.1,2021-02-21,"1531",Terra,MODIS,"34",6.03,292.5,6.8,N,"0"
1.7202,101.2341,313.9,1.3,1.1,2021-02-21,"1531",Terra,MODIS,"88",6.03,293.2,16.9,N,"0"
1.7186,101.2227,303.3,1.3,1.1,2021-02-21,"1531",Terra,MODIS,"16",6.03,292.7,6.1,N,"0"
1.7927,101.6743,305.6,1.2,1.1,2021-02-21,"1531",Terra,MODIS,"65",6.03,294.6,5.7,N,"0"
1.7956,101.6785,307.4,1.2,1.1,2021-02-21,"1531",Terra,MODIS,"71",6.03,294.7,7.2,N,"0"
2.0972,101.6493,339.1,1.2,1.1,2021-02-21,"1531",Terra,MODIS,"100",6.03,295.9,51.7,N,"0"
2.0956,101.6386,328.5,1.2,1.1,2021-02-21,"1531",Terra,MODIS,"100",6.03,295.7,32,N,"0"
1.3933,101.6523,319.5,1.9,1.4,2021-02-21,"1827",Aqua,MODIS,"99",6.03,293.6,43.9,N,"0"
1.3958,101.6352,303.5,1.9,1.4,2021-02-21,"1827",Aqua,MODIS,"55",6.03,292.2,12.7,N,"0"
1.6386,101.4859,304.3,2,1.4,2021-02-21,"1827",Aqua,MODIS,"59",6.03,293,13,N,"0"
1.64,101.4932,304.6,2,1.4,2021-02-21,"1827",Aqua,MODIS,"61",6.03,293.2,13.3,N,"0"
1.7136,101.2439,328.4,2.1,1.4,2021-02-21,"1827",Aqua,MODIS,"100",6.03,294,77.8,N,"0"
1.7163,101.2253,309.2,2.1,1.4,2021-02-21,"1827",Aqua,MODIS,"77",6.03,291.9,24.4,N,"0"
2.0904,101.6412,303.7,2,1.4,2021-02-21,"1827",Aqua,MODIS,"51",6.03,291.8,13,N,"0"
1.0151,102.1913,316.6,1.7,1.3,2021-02-21,"1827",Aqua,MODIS,"93",6.03,293.8,29.9,N,"0"
1.0129,102.2066,328.7,1.7,1.3,2021-02-21,"1827",Aqua,MODIS,"100",6.03,294.9,57.4,N,"0"
0.3559,103.089,303.9,1.4,1.2,2021-02-21,"1827",Aqua,MODIS,"57",6.03,293,7.7,N,"0"
0.354,103.1019,320.7,1.4,1.2,2021-02-21,"1827",Aqua,MODIS,"100",6.03,294.2,30.3,N,"0"
0.3156,102.9905,306.6,1.5,1.2,2021-02-21,"1827",Aqua,MODIS,"64",6.03,293.9,8.9,N,"0"
0.3138,103.0036,312.1,1.5,1.2,2021-02-21,"1827",Aqua,MODIS,"84",6.03,293.8,16.2,N,"0"
0.3113,102.9965,313.7,1.5,1.2,2021-02-21,"1827",Aqua,MODIS,"88",6.03,294.1,18.4,N,"0"
-0.1374,103.1036,305.2,1.4,1.2,2021-02-21,"1827",Aqua,MODIS,"63",6.03,292.1,9.5,N,"0"
-0.1393,103.1163,304.8,1.4,1.2,2021-02-21,"1827",Aqua,MODIS,"62",6.03,291.8,9,N,"0"
-0.148,103.1021,304.9,1.4,1.2,2021-02-21,"1827",Aqua,MODIS,"54",6.03,291.9,9.2,N,"0"
-0.1498,103.1148,301.5,1.4,1.2,2021-02-21,"1827",Aqua,MODIS,"14",6.03,291.5,5.9,N,"0"
1.2022,98.9102,327,1,1,2021-02-22,"351",Terra,MODIS,"81",6.03,296.8,18.8,D,"0"
1.7061,101.2419,336.6,1.1,1,2021-02-22,"351",Terra,MODIS,"88",6.03,297,32.3,D,"0"
1.7075,101.2324,360.3,1.1,1,2021-02-22,"351",Terra,MODIS,"94",6.03,297.7,85.9,D,"0"
1.7089,101.223,342.1,1.1,1,2021-02-22,"351",Terra,MODIS,"86",6.03,293.1,42.7,D,"0"
1.7139,101.2527,331.1,1.1,1,2021-02-22,"351",Terra,MODIS,"84",6.03,296.8,24.9,D,"0"
1.7153,101.2432,342.8,1.1,1,2021-02-22,"351",Terra,MODIS,"91",6.03,301.2,43.4,D,"0"
1.7167,101.2338,345.8,1.1,1,2021-02-22,"351",Terra,MODIS,"93",6.03,301.6,50.4,D,"0"
1.7181,101.2243,323.5,1.1,1,2021-02-22,"351",Terra,MODIS,"75",6.03,297.5,15,D,"0"
2.1787,99.0358,313.1,1,1,2021-02-22,"351",Terra,MODIS,"57",6.03,294.3,6.3,D,"0"
1.7966,101.6814,314,1.1,1,2021-02-22,"351",Terra,MODIS,"55",6.03,297,5.8,D,"0"
1.8876,101.561,310.2,1.1,1,2021-02-22,"351",Terra,MODIS,"34",6.03,293,6.7,D,"0"
1.9428,101.5096,318.3,1.1,1,2021-02-22,"351",Terra,MODIS,"64",6.03,302.7,12.8,D,"0"
0.3515,103.0913,309.4,1.4,1.2,2021-02-22,"351",Terra,MODIS,"57",6.03,286.8,8.4,D,"0"
1.0767,98.9503,327,1,1,2021-02-22,"351",Terra,MODIS,"81",6.03,304.7,14.7,D,"0"
1.2401,101.5142,323,1.1,1,2021-02-22,"351",Terra,MODIS,"77",6.03,301,15.3,D,"0"
1.3885,101.6526,340.7,1.1,1.1,2021-02-22,"351",Terra,MODIS,"88",6.03,294.1,45.1,D,"0"
1.3899,101.6427,358.4,1.1,1.1,2021-02-22,"351",Terra,MODIS,"99",6.03,298.1,88.3,D,"0"
1.8319,98.6379,326,1,1,2021-02-22,"351",Terra,MODIS,"80",6.03,301.2,16.2,D,"0"
1.8333,98.6287,328.8,1,1,2021-02-22,"351",Terra,MODIS,"72",6.03,302,19.7,D,"0"
1.517,101.7036,312.7,1.1,1.1,2021-02-22,"351",Terra,MODIS,"48",6.03,290.7,8.9,D,"0"
1.5185,101.6936,312.4,1.1,1.1,2021-02-22,"351",Terra,MODIS,"32",6.03,292.1,8.5,D,"0"
-0.9202,103.1008,312.4,1.4,1.2,2021-02-22,"352",Terra,MODIS,"52",6.03,294.7,11.6,D,"0"
-3.4696,102.5348,316.5,1.4,1.2,2021-02-22,"352",Terra,MODIS,"47",6.03,299.4,12.2,D,"2"
-4.4532,102.9188,313.9,1.6,1.2,2021-02-22,"353",Terra,MODIS,"52",6.03,296.7,11.3,D,"2"
-3.7059,102.4362,319.7,1,1,2021-02-22,"648",Aqua,MODIS,"70",6.03,297.2,9.4,D,"0"
-2.2228,100.9658,319.8,1,1,2021-02-22,"648",Aqua,MODIS,"49",6.03,301.3,8,D,"0"
-2.2422,101.0247,317.5,1,1,2021-02-22,"648",Aqua,MODIS,"59",6.03,299,6.8,D,"0"
1.1049,104.2933,343,1.3,1.1,2021-02-22,"649",Aqua,MODIS,"92",6.03,302.8,52.5,D,"0"
1.2426,101.514,317.3,1,1,2021-02-22,"649",Aqua,MODIS,"59",6.03,290.3,9,D,"0"
0.8676,103.7803,315.9,1.2,1.1,2021-02-22,"649",Aqua,MODIS,"0",6.03,294.9,8.7,D,"0"
1.6344,101.4878,328.1,1,1,2021-02-22,"649",Aqua,MODIS,"79",6.03,307.4,13.5,D,"0"
1.6331,101.4789,327.9,1,1,2021-02-22,"649",Aqua,MODIS,"79",6.03,307.2,13.3,D,"0"
1.6433,101.4865,327.1,1,1,2021-02-22,"649",Aqua,MODIS,"75",6.03,304.7,12.2,D,"0"
1.6421,101.4776,331.1,1,1,2021-02-22,"649",Aqua,MODIS,"82",6.03,304.3,17.2,D,"0"
1.5588,100.3146,314.8,1,1,2021-02-22,"649",Aqua,MODIS,"41",6.03,298.1,6.5,D,"0"
2.0891,101.6376,328.4,1,1,2021-02-22,"649",Aqua,MODIS,"81",6.03,298.4,20.4,D,"0"
1.2375,98.9302,316.6,1.2,1.1,2021-02-22,"649",Aqua,MODIS,"59",6.03,296.6,9.9,D,"0"
-0.0346,99.8031,326,1.1,1,2021-02-22,"649",Aqua,MODIS,"79",6.03,305.1,17.1,D,"0"
-0.1572,100.0969,321.1,1.1,1,2021-02-22,"649",Aqua,MODIS,"70",6.03,295.9,12.5,D,"0"
2.2374,100.9398,320.4,1,1,2021-02-22,"650",Aqua,MODIS,"72",6.03,296.9,11.5,D,"0"
2.8065,97.6384,321.7,1.3,1.1,2021-02-22,"650",Aqua,MODIS,"57",6.03,293.9,19.7,D,"0"
2.7489,98.4955,328,1.2,1.1,2021-02-22,"650",Aqua,MODIS,"82",6.03,300.9,27.8,D,"0"
2.7504,98.5061,339.6,1.2,1.1,2021-02-22,"650",Aqua,MODIS,"90",6.03,298.8,49.3,D,"0"
2.2547,99.0888,309.7,1.1,1.1,2021-02-22,"650",Aqua,MODIS,"34",6.03,295.1,6.4,D,"0"
2.185,100.9564,321,1,1,2021-02-22,"650",Aqua,MODIS,"59",6.03,292.3,11.6,D,"0"
1.7122,101.2348,315.1,2.8,1.6,2021-02-22,"1613",Terra,MODIS,"91",6.03,292.5,59.8,N,"0"
1.0183,102.1904,308.8,2,1.4,2021-02-22,"1910",Aqua,MODIS,"76",6.03,291.4,21.9,N,"0"
1.7165,101.2575,308.3,1.7,1.3,2021-02-22,"1910",Aqua,MODIS,"29",6.03,287.4,16.2,N,"0"
1.7073,101.2411,306.3,1.6,1.3,2021-02-22,"1910",Aqua,MODIS,"37",6.03,287.6,14.2,N,"0"
1.7095,101.2265,305.9,1.6,1.3,2021-02-22,"1910",Aqua,MODIS,"30",6.03,287.8,13.5,N,"0"
1.006,102.1887,303.8,2,1.4,2021-02-22,"1910",Aqua,MODIS,"45",6.03,291.6,13,N,"0"
1.0034,102.2065,319.3,2,1.4,2021-02-22,"1910",Aqua,MODIS,"98",6.03,292.1,44.7,N,"0"
1.7188,101.2347,314.1,1.6,1.3,2021-02-22,"1910",Aqua,MODIS,"38",6.03,287.8,24.3,N,"0"
1.7166,101.2494,315.2,1.6,1.3,2021-02-22,"1910",Aqua,MODIS,"56",6.03,287.9,26.5,N,"0"
1.7186,101.2428,317.2,1.6,1.3,2021-02-22,"1910",Aqua,MODIS,"95",6.03,288.2,31,N,"0"
1.0157,102.2083,315.7,2,1.4,2021-02-22,"1910",Aqua,MODIS,"92",6.03,291.7,36,N,"0"
1.0201,102.1976,312.7,2,1.4,2021-02-22,"1910",Aqua,MODIS,"58",6.03,291.4,27.7,N,"0"
1.3918,101.6507,301.3,1.8,1.3,2021-02-22,"1910",Aqua,MODIS,"39",6.03,284,12.5,N,"0"
1.8348,98.6339,310.7,4.1,1.9,2021-02-23,"434",Terra,MODIS,"0",6.03,289.7,46.1,D,"0"
1.7137,101.2411,314.7,2.2,1.4,2021-02-23,"1518",Terra,MODIS,"90",6.03,292,37.3,N,"0"
1.0151,102.1955,306.9,1.9,1.3,2021-02-23,"1518",Terra,MODIS,"70",6.03,288.4,16.9,N,"0"
0.3528,103.0873,308.9,1.6,1.3,2021-02-23,"1518",Terra,MODIS,"76",6.03,290.7,15.5,N,"0"
0.354,103.0963,306.7,1.6,1.3,2021-02-23,"1518",Terra,MODIS,"44",6.03,290.8,11.3,N,"0"
1.7165,101.2601,311.6,2.1,1.4,2021-02-23,"1518",Terra,MODIS,"62",6.03,291.6,28.7,N,"0"
1.0032,102.1972,313.4,1.9,1.3,2021-02-23,"1518",Terra,MODIS,"87",6.03,289.5,28.3,N,"0"
0.131,103.2195,305.9,1.6,1.2,2021-02-23,"1518",Terra,MODIS,"66",6.03,286.8,13,N,"0"
0.1255,103.2241,339.1,1,1,2021-02-24,"339",Terra,MODIS,"89",6.03,294.7,36,D,"0"
0.7456,101.659,312.9,1.2,1.1,2021-02-24,"637",Aqua,MODIS,"48",6.03,294.7,9.1,D,"0"
1.9556,101.1951,308.6,1.3,1.1,2021-02-24,"637",Aqua,MODIS,"32",6.03,286.9,7.7,D,"0"
1.7117,101.2713,324,1.3,1.1,2021-02-24,"637",Aqua,MODIS,"59",6.03,293.3,19.8,D,"0"
1.0065,102.1874,320.7,1.1,1.1,2021-02-24,"637",Aqua,MODIS,"52",6.03,289.5,13.3,D,"0"
0.8701,101.81,316.2,1.2,1.1,2021-02-24,"637",Aqua,MODIS,"33",6.03,296,10.9,D,"0"
0.2293,102.9815,318.2,1.1,1,2021-02-24,"637",Aqua,MODIS,"51",6.03,298.5,11.1,D,"0"
-0.5865,100.8641,315.5,1.4,1.2,2021-02-24,"637",Aqua,MODIS,"66",6.03,297.5,11.4,D,"0"
3.7293,98.5237,312.7,1.8,1.3,2021-02-24,"638",Aqua,MODIS,"33",6.03,292.9,8.5,D,"0"
0.1251,103.2241,308.3,2.2,1.4,2021-02-24,"1601",Terra,MODIS,"58",6.03,288.2,28.5,N,"0"
1.0139,102.1881,300.2,1.9,1.3,2021-02-24,"1601",Terra,MODIS,"14",6.03,285.2,9,N,"0"
1.0065,102.2037,302.7,1.2,1.1,2021-02-24,"1858",Aqua,MODIS,"21",6.03,281.6,6.7,N,"0"
0.1225,103.2305,327.9,1.2,1.1,2021-02-26,"327",Terra,MODIS,"81",6.03,304.5,20.5,D,"0"
-0.3174,103.1576,311,1.1,1.1,2021-02-26,"327",Terra,MODIS,"0",6.03,290.2,5.5,D,"2"
0.1336,103.2216,321.8,1.2,1.1,2021-02-26,"327",Terra,MODIS,"67",6.03,301.8,12.6,D,"0"
-4.5867,104.9826,312.3,1,1,2021-02-26,"328",Terra,MODIS,"56",6.03,290.8,4.8,D,"0"
-2.623,107.9067,315.2,1,1,2021-02-26,"623",Aqua,MODIS,"63",6.03,297.2,6.9,D,"0"
-2.3682,105.9522,328.9,1.1,1.1,2021-02-26,"624",Aqua,MODIS,"73",6.03,292.5,25.6,D,"0"
0.5052,103.3353,315.9,1.5,1.2,2021-02-26,"624",Aqua,MODIS,"51",6.03,299.5,11.5,D,"0"
0.3322,103.0817,320.2,1.6,1.2,2021-02-26,"624",Aqua,MODIS,"55",6.03,298.9,18.4,D,"0"
0.2971,102.9989,319.4,1.6,1.3,2021-02-26,"624",Aqua,MODIS,"53",6.03,299.5,17,D,"0"
0.1233,103.2318,321.1,1.6,1.2,2021-02-26,"624",Aqua,MODIS,"75",6.03,297.3,21.6,D,"0"
